Publication Number,Kind Code,Title,Assignee,Innography URL,First IP Classification,First CP Classification,First US Classification,Application Publication Date,Grant Date,Publish Date,Priority Date,Filed Date,Est. Expiration Date,Earliest Published Date - Simple Family,Earliest Published Date - Extended Family,Inventors
US20220206696,A1,"Storage system with selectable write modes","Pure Storage, Inc.",https://patentscout.innography.com/share/Ok_3OoX7fekGu1LZPvPXlg%3D%3D,G06F00306000,G06F0003063400,711004000,2022-06-30,2024-09-17,2022-06-30,2020-12-31,2022-01-06,2024-09-17,2022-06-30,2022-06-30,"Gao, Ying|Feigin, Boris|Kannan, Hari|Ostrovsky, Igor|Tofano, Jeffrey|Tumanova, Svitlana"
US20220206702,A1,"Storage system with selectable write paths","Pure Storage, Inc.",https://patentscout.innography.com/share/ynclKqHRVUNKNAs_kMM19Q%3D%3D,G06F00306000,G06F0003065200,711004000,2022-06-30,2023-03-28,2022-06-30,2020-12-31,2020-12-31,2023-03-28,2022-06-30,2022-06-30,"Gao, Ying|Feigin, Boris|Kannan, Hari|Ostrovsky, Igor|Tofano, Jeffrey"
US20220300193,A1,"Write path selection","Pure Storage, Inc.",https://patentscout.innography.com/share/azbF-B5aEzQ-JIaHOAOeZg%3D%3D,G06F00306000,G06F0003065500,711004000,2022-09-22,2024-08-20,2022-09-22,2020-12-31,2022-06-02,2024-08-20,2022-09-22,2022-06-30,"Gao, Ying|Feigin, Boris|Kannan, Hari"
US20220300198,A1,"Dynamic buffer for storage system","Pure Storage, Inc.",https://patentscout.innography.com/share/skT0_ND-M_N1hlTOmtDryw%3D%3D,G06F00306000,G06F0003061000,711004000,2022-09-22,2025-02-18,2022-09-22,2020-12-31,2022-06-03,2025-02-18,2022-09-22,2022-06-30,"Gao, Ying|Feigin, Boris|Kannan, Hari"
US11614880,B2,"Storage system with selectable write paths","Pure Storage, Inc.",https://patentscout.innography.com/share/01AcCRP1R76JNx5Gq5XBww%3D%3D,G06F00306000,G06F0003065200,711004000,2022-06-30,2023-03-28,2023-03-28,2020-12-31,2020-12-31,2041-03-27,2022-06-30,2022-06-30,"Gao, Ying|Feigin, Boris|Kannan, Hari|Ostrovsky, Igor|Tofano, Jeffrey"
US20230221878,A1,"Selectable write paths with different formatted data","Pure Storage, Inc.",https://patentscout.innography.com/share/Eao9w3QCcNQpVnIW4WCVpw%3D%3D,G06F00306000,G06F0003065200,711004000,2023-07-13,2024-08-06,2023-07-13,2020-12-31,2023-03-17,2024-08-06,2022-06-30,2022-06-30,"Gao, Ying|Feigin, Boris|Kannan, Hari|Ostrovsky, Igor|Tofano, Jeffrey"
US11847324,B2,"Optimizing resiliency groups for data regions of a storage system","Pure Storage, Inc.",https://patentscout.innography.com/share/3sHxMBZgGzmQ7yMocziZXg%3D%3D,G06F00306000,G06F0003061400,711004000,2022-06-30,2023-12-19,2023-12-19,2020-12-31,2021-10-27,2041-08-12,2022-06-30,2022-06-30,"Lee, Robert|Feigin, Boris|Gao, Ying|Karr, Ronald"
US20240184452,A1,"Associating differing regions of storage drives with resiliency groups","Pure Storage, Inc.",https://patentscout.innography.com/share/6L9T8xzjN-_1ECI-zh23dg%3D%3D,G06F00306000,G06F0003061400,711004000,2024-06-06,,2024-06-06,2020-12-31,2023-11-30,2041-03-27,2022-06-30,2022-06-30,"Lee, Robert|Feigin, Boris|Gao, Ying|Karr, Ronald"
US12056386,B2,"Selectable write paths with different formatted data","Pure Storage, Inc.",https://patentscout.innography.com/share/TrNIs-iPp6ZNcfrFMZ6FPg%3D%3D,G06F00306000,G06F0003065200,711004000,2023-07-13,2024-08-06,2024-08-06,2020-12-31,2023-03-17,2040-12-31,2022-06-30,2022-06-30,"Gao, Ying|Feigin, Boris|Kannan, Hari|Ostrovsky, Igor|Tofano, Jeffrey"
US12067282,B2,"Write path selection","Pure Storage, Inc.",https://patentscout.innography.com/share/-utcRLruZGKpZsAgVIkBaA%3D%3D,G06F00306000,G06F0003065500,711004000,2022-09-22,2024-08-20,2024-08-20,2020-12-31,2022-06-02,2041-03-04,2022-09-22,2022-06-30,"Gao, Ying|Feigin, Boris|Kannan, Hari"
US12093545,B2,"Storage system with selectable write modes","Pure Storage, Inc.",https://patentscout.innography.com/share/dYOZGtuGT4mGZK9OYi_fTg%3D%3D,G06F00306000,G06F0003063400,711004000,2022-06-30,2024-09-17,2024-09-17,2020-12-31,2022-01-06,2041-05-22,2022-06-30,2022-06-30,"Gao, Ying|Feigin, Boris|Kannan, Hari|Ostrovsky, Igor|Tofano, Jeffrey|Tumanova, Svitlana"
US12229437,B2,"Dynamic buffer for storage system","Pure Storage, Inc.",https://patentscout.innography.com/share/4BT7hN2MTgElKLWuD_DI1A%3D%3D,G06F00306000,G06F0003061000,711004000,2022-09-22,2025-02-18,2025-02-18,2020-12-31,2022-06-03,2041-08-08,2022-09-22,2022-06-30,"Gao, Ying|Feigin, Boris|Kannan, Hari"
US20220236904,A1,"Using data similarity to select segments for garbage collection","Pure Storage, Inc.",https://patentscout.innography.com/share/VcJ1gkmisF-BeU5MYyqtmg%3D%3D,G06F00306000,G06F0012024600,711004000,2022-07-28,2024-08-13,2022-07-28,2021-01-25,2021-01-25,2024-08-13,2022-07-28,2022-07-28,"Miller, Ethan L|Colgrove, John|Karr, Ronald|Lee, Robert"
CN116601596,A,"Selecting segments for garbage collection using data similarity","Pure Storage Inc.",https://patentscout.innography.com/share/4dOf6BK41hU7kF6jg1Yp9Q%3D%3D,G06F00306000,G06F0012024600,711004000,2023-08-15,,2023-08-15,2021-01-25,2021-11-11,2041-11-11,2022-07-28,2022-07-28,"Miller, Ethan L|Colgrove, John|Karr, Ronald|Lee, Robert"
US12061814,B2,"Using data similarity to select segments for garbage collection","Pure Storage, Inc.",https://patentscout.innography.com/share/Qip7ShsIn17vmAh9VkRtAQ%3D%3D,G06F00306000,G06F0012024600,711004000,2022-07-28,2024-08-13,2024-08-13,2021-01-25,2021-01-25,2041-02-27,2022-07-28,2022-07-28,"Miller, Ethan L|Colgrove, John|Karr, Ronald|Lee, Robert"
US10459664,B1,"Virtualized copy-by-reference","Pure Storage, Inc.",https://patentscout.innography.com/share/id7GYkpSaUb23kccpt4D8A%3D%3D,G06F01200000,G06F0003066700,710244000,,2019-10-29,2019-10-29,2017-04-10,2017-07-26,2038-02-12,2019-10-29,2019-10-29,"Dreier, Roland|Kant, Krishna|Shanava, Rachel"
US11126381,B1,"Lightweight copy","Pure Storage, Inc.",https://patentscout.innography.com/share/ul5NlN9IE_aYaeecMi4Fyg%3D%3D,G06F01200000,G06F0003066700,710244000,,2021-09-21,2021-09-21,2017-04-10,2019-08-29,2038-02-12,2019-10-29,2019-10-29,"Dreier, Roland|Kant, Krishna|Shanava, Rachel"
US20210405930,A1,"Copy using metadata representation","Pure Storage, Inc.",https://patentscout.innography.com/share/SCnNNiEt94ekNAvfXd0Gxg%3D%3D,G06F00306000,G06F0003066700,711004000,2021-12-30,2023-05-23,2021-12-30,2017-04-10,2021-09-10,2023-05-23,2019-10-29,2019-10-29,"Dreier, Roland|Shanava, Rachel|Kant, Krishna"
US11656804,B2,"Copy using metadata representation","Pure Storage, Inc.",https://patentscout.innography.com/share/ExMrad3Wb3tUjsiT3ZkUgQ%3D%3D,G06F00306000,G06F0003066700,711004000,2021-12-30,2023-05-23,2023-05-23,2017-04-10,2021-09-10,2038-02-12,2019-10-29,2019-10-29,"Dreier, Roland|Shanava, Rachel|Kant, Krishna"
US20230297291,A1,"Copying data using references to the data","Pure Storage, Inc.",https://patentscout.innography.com/share/hPoF9IK3nQHesJAcT14V7Q%3D%3D,G06F00306000,G06F0003066700,711004000,2023-09-21,2024-09-10,2023-09-21,2017-04-10,2023-04-20,2024-09-10,2019-10-29,2019-10-29,"Dreier, Roland|Shanava, Rachel|Kant, Krishna"
US12086473,B2,"Copying data using references to the data","Pure Storage, Inc.",https://patentscout.innography.com/share/3_mL98-teNq5OIzQ-AWn6Q%3D%3D,G06F00306000,G06F0003066700,711004000,2023-09-21,2024-09-10,2024-09-10,2017-04-10,2023-04-20,2037-07-26,2019-10-29,2019-10-29,"Dreier, Roland|Shanava, Rachel|Kant, Krishna"
US10474363,B1,"Space reporting in a storage system","Pure Storage, Inc.",https://patentscout.innography.com/share/f_8i4yI_Fw5xRjoRP5OdxA%3D%3D,G06F00306000,G06F0003060800,711004000,,2019-11-12,2019-11-12,2016-07-29,2016-10-31,2037-02-16,2019-11-12,2019-11-12,"Cui, Wentian|Fay, Matthew|Galata, Marina|Hankins, Richard|Ramanarayanan, Ganesh|Sandvig, Cary|Shivani, Zoheb|Smith, Scott|Yadav, Shishir"
US20190361626,A1,"Integrated storage management between storage systems and container orchestrators","Pure Storage, Inc.",https://patentscout.innography.com/share/yvzjApQrDUmV-ruWFx6MNw%3D%3D,G06F00306000,G06F0003060400,711004000,2019-11-28,2020-12-22,2019-11-28,2018-05-22,2019-01-23,2020-12-22,2019-11-28,2019-11-28,"East, Patrick"
US10871922,B2,"Integrated storage management between storage systems and container orchestrators","Pure Storage, Inc.",https://patentscout.innography.com/share/i-nXf7QHkVJ5s_Gt0xyKhg%3D%3D,G06F00306000,G06F0003060400,711004000,2019-11-28,2020-12-22,2020-12-22,2018-05-22,2019-01-23,2039-01-23,2019-11-28,2019-11-28,"East, Patrick"
US11748030,B1,"Storage system metric optimization for container orchestrators","Pure Storage, Inc.",https://patentscout.innography.com/share/ULVizOIZjBmkgx_6Q6x_3w%3D%3D,G06F00306000,G06F0003060400,711004000,,2023-09-05,2023-09-05,2018-05-22,2020-11-17,2039-01-23,2019-11-28,2019-11-28,"East, Patrick"
US20190370012,A1,"Mechanism for updating host file system and flash translation layer based on underlying nand technology","Pure Storage, Inc.",https://patentscout.innography.com/share/y-hcSbs89HoD1eDC17IN-w%3D%3D,G06F00944010,G06F0003060700,713340000,2019-12-05,2022-09-06,2019-12-05,2018-05-31,2019-04-12,2022-09-06,2019-12-05,2019-12-05,"Sears, Russell|Kannan, Hari|Mao, Yuhong"
US11436023,B2,"Mechanism for updating host file system and flash translation layer based on underlying nand technology","Pure Storage, Inc.",https://patentscout.innography.com/share/plCDmMj4dCzd1i-zKHfUCg%3D%3D,G06F00944000,G06F0003060700,703020000,2019-12-05,2022-09-06,2022-09-06,2018-05-31,2019-04-12,2040-08-01,2019-12-05,2019-12-05,"Sears, Russell|Kannan, Hari|Mao, Yuhong"
US20190369895,A1,"Protecting volume namespaces from corruption in a distributed container orchestrator","Pure Storage, Inc., A Delaware Corporation",https://patentscout.innography.com/share/Bf3lx8b3U1uwBid2YvYJnA%3D%3D,G06F00306000,G06F0003063100,711004000,2019-12-05,2021-05-11,2019-12-05,2018-05-31,2018-05-31,2021-05-11,2019-12-05,2019-12-05,"Israni, Dinesh|Desai, Harsh|Rao, Goutham|Jayaraman, Vinod"
US11003372,B2,"Protecting volume namespaces from corruption in a distributed container orchestrator","Pure Storage, Inc., A Delaware Corporation",https://patentscout.innography.com/share/ol68GovB248euxe5cMzBnA%3D%3D,G06F01200000,G06F0003063100,710244000,2019-12-05,2021-05-11,2021-05-11,2018-05-31,2018-05-31,2038-11-30,2019-12-05,2019-12-05,"Israni, Dinesh|Desai, Harsh|Rao, Goutham|Jayaraman, Vinod"
US11748006,B1,"Mount path management for virtual storage volumes in a containerized storage environment","Pure Storage, Inc., A Delaware Corporation",https://patentscout.innography.com/share/BSgHg0VEf0Yk6gb6rS0IEA%3D%3D,G06F00306000,G06F0003063100,711004000,,2023-09-05,2023-09-05,2018-05-31,2021-04-06,2038-09-23,2019-12-05,2019-12-05,"Israni, Dinesh|Desai, Harsh|Rao, Goutham|Jayaraman, Vinod"
US10496556,B1,"Dynamic data protection within a flash storage system","Pure Storage, Inc.",https://patentscout.innography.com/share/Td9R7iQezUS1CjC8Os1dGQ%3D%3D,G06F01200000,G06F0003068800,710244000,,2019-12-03,2019-12-03,2014-06-25,2015-06-25,2036-02-02,2019-12-03,2019-12-03,"Colgrove, John|Driscoll, Alan S|Hodgson, Steven P|Nagpal, Nitin|Noik, Emanuel G.|Roper, John"
US11221970,B1,"Consistent application of protection group management policies across multiple storage systems","Pure Storage, Inc.",https://patentscout.innography.com/share/8rq5ruJVfbS26KDSuAKQeg%3D%3D,G06F01200000,G06F0003068800,710244000,,2022-01-11,2022-01-11,2014-06-25,2019-09-26,2035-12-10,2019-12-03,2019-12-03,"Colgrove, John|Driscoll, Alan S.|Hodgson, Steven P.|Nagpal, Nitin|Noik, Emanuel G.|Roper, John"
US20220129393,A1,"Dynamically managing protection groups","Pure Storage, Inc.",https://patentscout.innography.com/share/R9rxLrO1oi9Jm6Cq5HI4YA%3D%3D,G06F01214000,G06F0003068800,713187000,2022-04-28,2024-09-03,2022-04-28,2014-06-25,2022-01-07,2024-09-03,2019-12-03,2019-12-03,"Hodgson, Steven P.|Colgrove, John|Driscoll, Alan S.|Nagpal, Nitin|Noik, Emanuel G.|Roper, John"
US12079143,B2,"Dynamically managing protection groups","Pure Storage, Inc.",https://patentscout.innography.com/share/mH1L_1YQXA9kEbXSG4dLxw%3D%3D,G06F01214000,G06F0003068800,713187000,2022-04-28,2024-09-03,2024-09-03,2014-06-25,2022-01-07,2035-08-25,2019-12-03,2019-12-03,"|Colgrove, John|Driscoll, Alan S|Nagpal, Nitin|Noik, Emanuel G.|Roper, John"
US11340800,B1,"Content masking in a storage system","Pure Storage, Inc.",https://patentscout.innography.com/share/d2_N1Os6bQqb4qeyL4pqCA%3D%3D,G06F01600000,G06F0003062300,713340000,,2022-05-24,2022-05-24,2017-01-19,2019-12-09,2037-09-29,2022-05-24,2019-12-10,"Sanvido, Marco"
US20220253225,A1,"Protecting sensitive data in snapshots","Pure Storage, Inc.",https://patentscout.innography.com/share/na9NnfGfp_oE0pvPcXpgWg%3D%3D,G06F00306000,G06F0003062300,711004000,2022-08-11,2024-01-02,2022-08-11,2017-01-19,2022-04-25,2024-01-02,2022-05-24,2019-12-10,"Sanvido, Marco"
US11861185,B2,"Protecting sensitive data in snapshots","Pure Storage, Inc.",https://patentscout.innography.com/share/dI2a-n7V_hNQLxWFAeFnuQ%3D%3D,G06F00306000,G06F0003062300,711004000,2022-08-11,2024-01-02,2024-01-02,2017-01-19,2022-04-25,2037-09-29,2022-05-24,2019-12-10,"Sanvido, Marco"
US20240311022,A1,"Transformations for cloud-based snapshots","Pure Storage, Inc.",https://patentscout.innography.com/share/Rcyvp9A_GR51kCGoN8mQsQ%3D%3D,G06F00306000,G06F0003062300,711004000,2024-09-19,,2024-09-19,2017-01-19,2023-12-27,2037-09-29,2022-05-24,2019-12-10,"Sanvido, Marco"
US10509581,B1,"Maintaining write consistency in a multi-threaded storage system","Pure Storage, Inc.",https://patentscout.innography.com/share/WAEkHOpZlA5dcWUcdUOizg%3D%3D,G06F00306000,G06F0003064000,711004000,,2019-12-17,2019-12-17,2017-11-01,2017-11-01,2038-01-17,2019-12-17,2019-12-17,"Abrol, Farhan|Mcauliffe, Mark|Vachharajani, Neil"
US20110029524,A1,"Dispersed storage network virtual address fields","Pure Storage, Inc.",https://patentscout.innography.com/share/ssnFtLbSUx03uqq83ieXdg%3D%3D,G06F01730000,G06F0012100900,707737000,2011-02-03,2012-09-25,2011-02-03,2009-07-30,2010-04-21,2012-09-25,2011-02-03,2011-02-03,"Baptist, Andrew|Dhuse, Greg"
US20110029744,A1,"Dispersed storage network virtual address space","Pure Storage, Inc.",https://patentscout.innography.com/share/q5Go7k7NAMMkEUM03sZakg%3D%3D,G06F01200000,G06F0012100900,711154000,2011-02-03,2013-10-15,2011-02-03,2009-07-30,2010-04-21,2013-10-15,2011-02-03,2011-02-03,"Leggette, Wesley|Dhuse, Greg|Baptist, Andrew|Gladwin, S Christopher"
US20110029753,A1,"Dispersed storage network virtual address generations","Pure Storage, Inc.",https://patentscout.innography.com/share/8RiHstFHD7RU_kcSKSwIHg%3D%3D,G06F01208000,G06F0012100900,711170000,2011-02-03,2012-09-25,2011-02-03,2009-07-30,2010-04-21,2012-09-25,2011-02-03,2011-02-03,"Baptist, Andrew|Dhuse, Greg"
US8275744,B2,"Dispersed storage network virtual address fields","Pure Storage, Inc.",https://patentscout.innography.com/share/KYR2gF-45AQKR9aUYtH8XA%3D%3D,G06F01730000,G06F0012100900,707620000,2011-02-03,2012-09-25,2012-09-25,2009-07-30,2010-04-21,2024-09-25,2011-02-03,2011-02-03,"Baptist, Andrew|Dhuse, Greg"
US8275966,B2,"Dispersed storage network virtual address generations","Pure Storage, Inc.",https://patentscout.innography.com/share/XutOXyf48NlloepFsV1dlQ%3D%3D,G06F01200000,G06F0012100900,711170000,2011-02-03,2012-09-25,2012-09-25,2009-07-30,2010-04-21,2031-04-06,2011-02-03,2011-02-03,"Baptist, Andrew|Dhuse, Greg"
US20120317122,A1,"Dispersed storage network virtual address fields","Pure Storage, Inc.",https://patentscout.innography.com/share/aGnEXjJpXPWR5KDqDf0pwQ%3D%3D,G06F01730000,G06F0012100900,707741000,2012-12-13,2015-12-01,2012-12-13,2009-07-30,2012-08-17,2015-12-01,2011-02-03,2011-02-03,"Baptist, Andrew|Dhuse, Greg"
US20130006923,A1,"Dispersed storage network virtual address generations","Pure Storage, Inc.",https://patentscout.innography.com/share/KGeMwgW_nRB2qyv8s8aOlQ%3D%3D,G06F01730000,G06F0012100900,707609000,2013-01-03,2014-11-11,2013-01-03,2009-07-30,2012-08-24,2014-11-11,2011-02-03,2011-02-03,"Baptist, Andrew|Dhuse, Greg"
US8560798,B2,"Dispersed storage network virtual address space","Pure Storage, Inc.",https://patentscout.innography.com/share/UKs5wxE3npq7__NmiKCbvA%3D%3D,G06F01200000,G06F0012100900,711170000,2011-02-03,2013-10-15,2013-10-15,2009-07-30,2010-04-21,2032-05-31,2011-02-03,2011-02-03,"Gladwin, S. Christopher|Baptist, Andrew|Dhuse, Greg|Leggette, Wesley"
US20140019711,A1,"Dispersed storage network virtual address space","Pure Storage, Inc.",https://patentscout.innography.com/share/gpnI2S4FL_qCZcrmNF9r-A%3D%3D,G06F01210000,G06F0012100900,711208000,2014-01-16,2015-03-03,2014-01-16,2009-07-30,2013-09-13,2015-03-03,2011-02-03,2011-02-03,"Leggette, Wesley|Dhuse, Greg|Baptist, Andrew|Gladwin, S. Christopher"
US20140297951,A1,"Allocating storage units in a dispersed storage network","Pure Storage, Inc.",https://patentscout.innography.com/share/XGKsNIrV7IGv15mcTg-zQQ%3D%3D,G06F00306000,G06F0003063100,711114000,2014-10-02,2015-12-08,2014-10-02,2009-07-30,2014-06-13,2015-12-08,2014-10-02,2011-02-03,"Baptist, Andrew|Dhuse, Greg"
US8886905,B2,"Dispersed storage network virtual address generations","Pure Storage, Inc.",https://patentscout.innography.com/share/UvTdoZth4sIW0d790QUd0Q%3D%3D,G06F01200000,G06F0012100900,711162000,2013-01-03,2014-11-11,2014-11-11,2009-07-30,2012-08-24,2030-09-13,2011-02-03,2011-02-03,"Baptist, Andrew|Dhuse, Greg"
US8972692,B2,"Dispersed storage network virtual address space","Pure Storage, Inc.",https://patentscout.innography.com/share/xSCvlw9oE7yf9QIydzLSCQ%3D%3D,G06F01206000,G06F0012100900,711170000,2014-01-16,2015-03-03,2015-03-03,2009-07-30,2013-09-13,2030-04-21,2011-02-03,2011-02-03,"Leggette, Wesley|Dhuse, Greg|Baptist, Andrew|Gladwin, S. Christopher"
US9201805,B2,"Dispersed storage network virtual address fields","Pure Storage, Inc.",https://patentscout.innography.com/share/Ewyg_G9fbpxResE94p_XtQ%3D%3D,G06F01730000,G06F0012100900,707000000,2012-12-13,2015-12-01,2015-12-01,2009-07-30,2012-08-17,2023-12-01,2011-02-03,2011-02-03,"Baptist, Andrew|Dhuse, Greg"
US9207870,B2,"Allocating storage units in a dispersed storage network","Pure Storage, Inc.",https://patentscout.innography.com/share/oSs6nirVq0RIL3hTLSYOFQ%3D%3D,G06F01200000,G06F0003063100,710244000,2014-10-02,2015-12-08,2015-12-08,2009-07-30,2014-06-13,2030-04-21,2014-10-02,2011-02-03,"Baptist, Andrew|Dhuse, Greg"
US20110078373,A1,"Method and apparatus for dispersed storage memory device selection","Pure Storage, Inc.",https://patentscout.innography.com/share/MfZ-TkzueLovf6B2xR6A3w%3D%3D,G06F01200000,G06F0003061900,711114000,2011-03-31,2013-02-19,2011-03-31,2009-09-30,2010-05-12,2013-02-19,2011-03-31,2011-03-31,"Hoffman, Steven Mark|Resch, Jason K|Grube, Gary W|Markison, Timothy W"
US20110078493,A1,"Method and apparatus for dispersed storage data transfer","Pure Storage, Inc.",https://patentscout.innography.com/share/IXzKJS0fSCUVjaYggoTzAA%3D%3D,G06F01100000,G06F0003061900,714006300,2011-03-31,2016-09-20,2011-03-31,2009-09-30,2010-05-12,2016-09-20,2011-03-31,2011-03-31,"Grube, Gary W|Markison, Timothy W"
US20110078503,A1,"Method and apparatus for selectively active dispersed storage memory device utilization","Pure Storage, Inc.",https://patentscout.innography.com/share/JZJwu7DAy6mSZrmM4QNraA%3D%3D,G06F01200000,G06F0003061900,714020000,2011-03-31,2012-10-02,2011-03-31,2009-09-30,2010-05-12,2012-10-02,2011-03-31,2011-03-31,"Resch, Jason K"
US20110078512,A1,"Method and apparatus for dispersed storage memory device utilization","Pure Storage, Inc.",https://patentscout.innography.com/share/afWnXCxhcqJ0BltbSp42Xg%3D%3D,G06F01126000,G06F0003061900,714042000,2011-03-31,2013-07-02,2011-03-31,2009-09-30,2010-05-12,2013-07-02,2011-03-31,2011-03-31,"Grube, Gary W|Markison, Timothy W"
US8281181,B2,"Method and apparatus for selectively active dispersed storage memory device utilization","Pure Storage, Inc.",https://patentscout.innography.com/share/ZEnaZi9qIRqxUaD7VaEwuw%3D%3D,G06F01100000,G06F0003061900,714006200,2011-03-31,2012-10-02,2012-10-02,2009-09-30,2010-05-12,2024-10-02,2011-03-31,2011-03-31,"Resch, Jason K"
US20120254697,A1,"Method and apparatus for dispersed storage memory device selection","Pure Storage, Inc.",https://patentscout.innography.com/share/Zqq0wUZqklLxoKMgkUYIAg%3D%3D,G06F01110000,G06F0003061900,714763000,2012-10-04,2013-05-21,2012-10-04,2009-09-30,2012-06-15,2013-05-21,2011-03-31,2011-03-31,"Hoffman, Steven Mark|Resch, Jason K|Grube, Gary W|Markison, Timothy W"
US8381025,B2,"Method and apparatus for dispersed storage memory device selection","Pure Storage, Inc.",https://patentscout.innography.com/share/ItkgTrDlpGqDSQq2QOlvBg%3D%3D,G06F01100000,G06F0003061900,714006240,2011-03-31,2013-02-19,2013-02-19,2009-09-30,2010-05-12,2021-02-19,2011-03-31,2011-03-31,"Hoffman, Steven Mark|Resch, Jason K|Grube, Gary W|Markison, Timothy W"
